transaction_id,product_id,product_name,category,quantity,price,seller_id,region,timestamp
T9112,P1,Product B,Cat2,8,201.69,S17,East,2025-01-07 07:52:00
T9113,P49,Product O,Cat3,5,59.0,S19,East,2025-01-07 07:53:00
T9114,P78,Product K,Cat3,2,346.14,S9,West,2025-01-07 07:54:00
T9115,P63,Product H,Cat1,10,141.24,S8,East,2025-01-07 07:55:00
T9116,P60,Product G,Cat5,5,18.13,S17,North,2025-01-07 07:56:00
T9117,P11,Product C,Cat2,9,206.04,S2,South,2025-01-07 07:57:00
T9118,P30,Product Q,Cat1,5,25.75,S20,North,2025-01-07 07:58:00
T9119,P90,Product B,Cat2,5,456.11,S20,South,2025-01-07 07:59:00
T9120,P53,Product D,Cat5,1,342.2,S1,South,2025-01-07 08:00:00
T9121,P1,Product C,Cat5,1,449.64,S14,East,2025-01-07 08:01:00
T9122,P67,Product L,Cat5,2,141.76,S15,South,2025-01-07 08:02:00
T9123,P48,Product E,Cat2,6,484.67,S6,West,2025-01-07 08:03:00
T9124,P71,Product N,Cat1,7,295.34,S4,North,2025-01-07 08:04:00
T9125,P34,Product J,Cat2,4,70.74,S6,South,2025-01-07 08:05:00
T9126,P20,Product C,Cat5,5,163.14,S4,North,2025-01-07 08:06:00
T9127,P100,Product S,Cat4,1,176.99,S6,South,2025-01-07 08:07:00
T9128,P98,Product T,Cat2,10,343.57,S4,South,2025-01-07 08:08:00
T9129,P82,Product G,Cat2,8,116.26,S12,West,2025-01-07 08:09:00
T9130,P11,Product Q,Cat5,10,110.62,S19,North,2025-01-07 08:10:00
T9131,P56,Product K,Cat5,1,194.18,S10,West,2025-01-07 08:11:00
T9132,P64,Product E,Cat1,2,351.17,S15,East,2025-01-07 08:12:00
T9133,P26,Product B,Cat2,1,27.36,S15,South,2025-01-07 08:13:00
T9134,P13,Product Q,Cat1,10,475.82,S13,West,2025-01-07 08:14:00
T9135,P34,Product J,Cat2,4,286.07,S20,East,2025-01-07 08:15:00
T9136,P83,Product R,Cat4,4,340.0,S9,East,2025-01-07 08:16:00
T9137,P9,Product N,Cat1,9,214.57,S1,South,2025-01-07 08:17:00
T9138,P85,Product C,Cat2,2,298.2,S11,North,2025-01-07 08:18:00
T9139,P10,Product E,Cat3,1,118.96,S8,East,2025-01-07 08:19:00
T9140,P27,Product F,Cat2,7,486.21,S5,North,2025-01-07 08:20:00
T9141,P35,Product N,Cat5,6,346.2,S7,South,2025-01-07 08:21:00
T9142,P47,Product K,Cat4,7,56.86,S5,South,2025-01-07 08:22:00
T9143,P10,Product G,Cat5,2,146.13,S13,East,2025-01-07 08:23:00
T9144,P27,Product H,Cat4,1,452.83,S1,West,2025-01-07 08:24:00
T9145,P75,Product E,Cat1,1,206.86,S3,South,2025-01-07 08:25:00
T9146,P33,Product O,Cat3,10,266.81,S13,South,2025-01-07 08:26:00
T9147,P93,Product S,Cat2,8,250.74,S11,North,2025-01-07 08:27:00
T9148,P52,Product M,Cat1,4,159.99,S10,East,2025-01-07 08:28:00
T9149,P19,Product Q,Cat3,1,478.5,S19,South,2025-01-07 08:29:00
T9150,P46,Product H,Cat2,1,79.46,S12,West,2025-01-07 08:30:00
T9151,P79,Product S,Cat5,8,354.74,S9,South,2025-01-07 08:31:00
T9152,P93,Product H,Cat5,2,305.28,S18,North,2025-01-07 08:32:00
T9153,P80,Product F,Cat1,5,383.01,S1,West,2025-01-07 08:33:00
T9154,P65,Product N,Cat1,7,434.42,S15,East,2025-01-07 08:34:00
T9155,P36,Product Q,Cat5,1,391.04,S20,East,2025-01-07 08:35:00
T9156,P69,Product B,Cat4,6,187.55,S10,East,2025-01-07 08:36:00
T9157,P52,Product K,Cat5,7,298.73,S15,West,2025-01-07 08:37:00
T9158,P1,Product D,Cat1,4,443.35,S16,North,2025-01-07 08:38:00
T9159,P20,Product C,Cat1,10,395.37,S3,East,2025-01-07 08:39:00
T9160,P87,Product J,Cat4,5,97.18,S18,East,2025-01-07 08:40:00
T9161,P64,Product J,Cat3,5,438.75,S17,West,2025-01-07 08:41:00
T9162,P93,Product M,Cat2,4,426.67,S5,East,2025-01-07 08:42:00
T9163,P25,Product S,Cat2,8,245.21,S20,West,2025-01-07 08:43:00
T9164,P77,Product Q,Cat5,1,159.51,S2,West,2025-01-07 08:44:00
T9165,P91,Product D,Cat3,1,132.24,S1,South,2025-01-07 08:45:00
T9166,P8,Product F,Cat5,5,439.04,S14,South,2025-01-07 08:46:00
T9167,P78,Product D,Cat2,5,240.99,S9,North,2025-01-07 08:47:00
T9168,P8,Product F,Cat4,1,489.48,S5,South,2025-01-07 08:48:00
T9169,P22,Product S,Cat3,5,326.34,S20,East,2025-01-07 08:49:00
T9170,P18,Product D,Cat1,3,45.02,S2,South,2025-01-07 08:50:00
T9171,P80,Product M,Cat2,7,169.32,S6,West,2025-01-07 08:51:00
T9172,P16,Product H,Cat3,9,47.0,S7,West,2025-01-07 08:52:00
T9173,P62,Product K,Cat3,4,107.34,S10,South,2025-01-07 08:53:00
T9174,P98,Product D,Cat2,3,182.62,S13,West,2025-01-07 08:54:00
T9175,P50,Product J,Cat5,1,180.89,S2,North,2025-01-07 08:55:00
T9176,P8,Product Q,Cat3,9,11.26,S11,West,2025-01-07 08:56:00
T9177,P86,Product P,Cat2,1,266.51,S14,West,2025-01-07 08:57:00
T9178,P55,Product S,Cat5,10,356.93,S13,East,2025-01-07 08:58:00
T9179,P34,Product S,Cat3,4,257.79,S18,East,2025-01-07 08:59:00
T9180,P70,Product F,Cat2,10,295.7,S6,North,2025-01-07 09:00:00
T9181,P70,Product P,Cat2,4,364.73,S7,South,2025-01-07 09:01:00
T9182,P48,Product C,Cat5,9,468.11,S18,West,2025-01-07 09:02:00
T9183,P41,Product R,Cat2,5,223.86,S18,South,2025-01-07 09:03:00
T9184,P60,Product G,Cat4,10,85.66,S17,East,2025-01-07 09:04:00
T9185,P59,Product D,Cat4,2,269.25,S9,North,2025-01-07 09:05:00
T9186,P94,Product Q,Cat5,9,116.31,S2,North,2025-01-07 09:06:00
T9187,P100,Product Q,Cat4,2,294.89,S14,West,2025-01-07 09:07:00
T9188,P70,Product K,Cat4,2,250.22,S2,South,2025-01-07 09:08:00
T9189,P69,Product C,Cat5,9,468.24,S20,South,2025-01-07 09:09:00
T9190,P87,Product M,Cat5,5,105.3,S4,South,2025-01-07 09:10:00
T9191,P29,Product Q,Cat4,9,450.37,S3,West,2025-01-07 09:11:00
T9192,P59,Product L,Cat2,5,451.46,S15,South,2025-01-07 09:12:00
T9193,P42,Product O,Cat1,8,131.17,S9,West,2025-01-07 09:13:00
T9194,P34,Product J,Cat5,5,428.9,S17,South,2025-01-07 09:14:00
T9195,P37,Product C,Cat5,7,418.59,S13,North,2025-01-07 09:15:00
T9196,P77,Product H,Cat1,7,487.34,S5,North,2025-01-07 09:16:00
T9197,P84,Product S,Cat5,7,454.73,S20,West,2025-01-07 09:17:00
T9198,P29,Product R,Cat2,4,181.08,S15,South,2025-01-07 09:18:00
T9199,P73,Product Q,Cat4,4,82.86,S5,West,2025-01-07 09:19:00
T9200,P72,Product S,Cat5,2,31.37,S14,South,2025-01-07 09:20:00
T9201,P41,Product F,Cat5,8,38.27,S3,East,2025-01-07 09:21:00
T9202,P12,Product Q,Cat5,9,349.94,S19,East,2025-01-07 09:22:00
T9203,P10,Product C,Cat2,3,77.08,S20,North,2025-01-07 09:23:00
T9204,P47,Product J,Cat2,10,339.27,S14,East,2025-01-07 09:24:00
T9205,P47,Product F,Cat3,3,429.49,S12,North,2025-01-07 09:25:00
T9206,P22,Product N,Cat4,4,166.01,S4,East,2025-01-07 09:26:00
T9207,P32,Product I,Cat2,9,176.71,S15,East,2025-01-07 09:27:00
T9208,P47,Product F,Cat5,9,37.01,S1,East,2025-01-07 09:28:00
T9209,P97,Product F,Cat3,9,299.34,S5,East,2025-01-07 09:29:00
T9210,P74,Product O,Cat2,4,129.53,S9,East,2025-01-07 09:30:00
T9211,P4,Product S,Cat4,6,373.0,S4,West,2025-01-07 09:31:00
T9212,P82,Product T,Cat1,2,346.88,S6,East,2025-01-07 09:32:00
T9213,P83,Product F,Cat1,7,162.7,S17,South,2025-01-07 09:33:00
T9214,P44,Product J,Cat4,7,363.62,S13,North,2025-01-07 09:34:00
T9215,P26,Product D,Cat3,9,195.27,S12,West,2025-01-07 09:35:00
T9216,P74,Product R,Cat2,10,167.53,S10,East,2025-01-07 09:36:00
T9217,P56,Product E,Cat2,6,419.89,S7,South,2025-01-07 09:37:00
T9218,P100,Product A,Cat3,7,187.17,S18,South,2025-01-07 09:38:00
T9219,P51,Product B,Cat1,4,350.28,S12,North,2025-01-07 09:39:00
T9220,P94,Product I,Cat1,7,40.4,S17,South,2025-01-07 09:40:00
T9221,P65,Product E,Cat2,7,265.35,S10,North,2025-01-07 09:41:00
T9222,P23,Product S,Cat1,1,278.96,S1,West,2025-01-07 09:42:00
T9223,P34,Product J,Cat1,3,214.1,S16,West,2025-01-07 09:43:00
T9224,P54,Product R,Cat2,7,180.83,S15,West,2025-01-07 09:44:00
T9225,P7,Product G,Cat3,8,28.43,S2,North,2025-01-07 09:45:00
T9226,P14,Product R,Cat5,9,28.02,S19,East,2025-01-07 09:46:00
T9227,P38,Product S,Cat2,4,273.91,S15,East,2025-01-07 09:47:00
T9228,P8,Product E,Cat1,2,117.48,S15,South,2025-01-07 09:48:00
T9229,P69,Product F,Cat5,6,485.71,S7,North,2025-01-07 09:49:00
T9230,P75,Product E,Cat5,8,121.88,S3,West,2025-01-07 09:50:00
T9231,P46,Product K,Cat4,8,178.76,S8,East,2025-01-07 09:51:00
T9232,P4,Product D,Cat2,8,189.34,S17,West,2025-01-07 09:52:00
T9233,P54,Product P,Cat5,8,498.53,S3,North,2025-01-07 09:53:00
T9234,P74,Product H,Cat5,2,360.28,S11,East,2025-01-07 09:54:00
T9235,P90,Product I,Cat5,7,242.84,S19,East,2025-01-07 09:55:00
T9236,P59,Product G,Cat4,6,268.46,S10,West,2025-01-07 09:56:00
T9237,P59,Product S,Cat4,7,153.95,S3,South,2025-01-07 09:57:00
T9238,P66,Product E,Cat4,1,273.89,S20,East,2025-01-07 09:58:00
T9239,P67,Product A,Cat3,4,337.69,S9,West,2025-01-07 09:59:00
T9240,P42,Product C,Cat3,4,464.6,S16,West,2025-01-07 10:00:00
T9241,P79,Product K,Cat3,6,467.44,S17,East,2025-01-07 10:01:00
T9242,P30,Product T,Cat2,1,407.84,S20,East,2025-01-07 10:02:00
T9243,P38,Product H,Cat2,7,20.44,S8,South,2025-01-07 10:03:00
T9244,P62,Product P,Cat3,4,470.45,S16,East,2025-01-07 10:04:00
T9245,P43,Product A,Cat4,6,72.26,S12,South,2025-01-07 10:05:00
T9246,P51,Product T,Cat1,5,78.25,S10,North,2025-01-07 10:06:00
T9247,P60,Product S,Cat5,3,146.87,S19,West,2025-01-07 10:07:00
T9248,P14,Product N,Cat4,7,406.74,S11,South,2025-01-07 10:08:00
T9249,P13,Product C,Cat5,7,282.62,S1,East,2025-01-07 10:09:00
T9250,P9,Product F,Cat1,3,234.42,S11,North,2025-01-07 10:10:00
T9251,P33,Product G,Cat2,7,356.25,S1,North,2025-01-07 10:11:00
T9252,P53,Product T,Cat5,5,333.55,S2,North,2025-01-07 10:12:00
T9253,P64,Product P,Cat2,9,426.4,S3,East,2025-01-07 10:13:00
T9254,P6,Product Q,Cat5,9,280.82,S15,South,2025-01-07 10:14:00
T9255,P89,Product B,Cat2,6,82.69,S6,North,2025-01-07 10:15:00
T9256,P67,Product T,Cat4,8,353.16,S20,South,2025-01-07 10:16:00
T9257,P38,Product G,Cat2,4,304.34,S2,South,2025-01-07 10:17:00
T9258,P68,Product S,Cat5,10,339.92,S11,West,2025-01-07 10:18:00
T9259,P14,Product T,Cat5,1,397.28,S8,North,2025-01-07 10:19:00
T9260,P77,Product L,Cat2,2,69.89,S2,South,2025-01-07 10:20:00
T9261,P5,Product N,Cat3,4,174.14,S6,North,2025-01-07 10:21:00
T9262,P83,Product H,Cat3,8,452.41,S8,South,2025-01-07 10:22:00
T9263,P92,Product H,Cat3,9,363.44,S3,West,2025-01-07 10:23:00
T9264,P82,Product A,Cat3,1,364.54,S9,West,2025-01-07 10:24:00
T9265,P71,Product Q,Cat5,6,345.86,S9,West,2025-01-07 10:25:00
T9266,P83,Product E,Cat5,6,483.47,S3,South,2025-01-07 10:26:00
T9267,P49,Product R,Cat5,3,116.8,S15,West,2025-01-07 10:27:00
T9268,P90,Product M,Cat3,2,102.84,S6,South,2025-01-07 10:28:00
T9269,P42,Product F,Cat3,8,197.56,S1,West,2025-01-07 10:29:00
T9270,P87,Product R,Cat5,10,181.12,S3,East,2025-01-07 10:30:00
T9271,P11,Product D,Cat1,10,248.5,S12,North,2025-01-07 10:31:00
T9272,P62,Product L,Cat2,4,51.0,S10,North,2025-01-07 10:32:00
T9273,P96,Product O,Cat3,4,41.43,S4,West,2025-01-07 10:33:00
T9274,P75,Product T,Cat1,2,21.4,S18,North,2025-01-07 10:34:00
T9275,P69,Product I,Cat5,10,315.58,S10,South,2025-01-07 10:35:00
T9276,P68,Product T,Cat5,9,175.01,S9,South,2025-01-07 10:36:00
T9277,P31,Product F,Cat1,2,497.98,S19,North,2025-01-07 10:37:00
T9278,P1,Product P,Cat2,2,42.42,S17,West,2025-01-07 10:38:00
T9279,P6,Product K,Cat5,4,285.93,S5,East,2025-01-07 10:39:00
T9280,P76,Product K,Cat3,5,107.77,S14,North,2025-01-07 10:40:00
T9281,P53,Product K,Cat4,8,391.57,S9,East,2025-01-07 10:41:00
T9282,P100,Product D,Cat5,1,22.8,S12,South,2025-01-07 10:42:00
T9283,P49,Product P,Cat3,6,163.28,S8,East,2025-01-07 10:43:00
T9284,P43,Product C,Cat2,7,40.07,S17,West,2025-01-07 10:44:00
T9285,P93,Product N,Cat3,10,115.1,S2,East,2025-01-07 10:45:00
T9286,P90,Product K,Cat3,10,98.22,S15,West,2025-01-07 10:46:00
T9287,P63,Product A,Cat4,8,49.64,S13,South,2025-01-07 10:47:00
T9288,P7,Product M,Cat1,10,230.55,S16,North,2025-01-07 10:48:00
T9289,P31,Product H,Cat5,4,260.31,S18,East,2025-01-07 10:49:00
T9290,P89,Product C,Cat2,9,399.14,S7,East,2025-01-07 10:50:00
T9291,P36,Product P,Cat1,7,193.25,S18,East,2025-01-07 10:51:00
T9292,P41,Product B,Cat2,4,236.79,S12,South,2025-01-07 10:52:00
T9293,P18,Product R,Cat4,2,242.27,S9,East,2025-01-07 10:53:00
T9294,P66,Product M,Cat3,3,412.08,S3,East,2025-01-07 10:54:00
T9295,P89,Product S,Cat5,10,410.35,S7,North,2025-01-07 10:55:00
T9296,P35,Product Q,Cat2,4,163.14,S7,West,2025-01-07 10:56:00
T9297,P87,Product B,Cat5,6,93.7,S2,East,2025-01-07 10:57:00
T9298,P37,Product M,Cat1,3,244.49,S6,South,2025-01-07 10:58:00
T9299,P62,Product A,Cat4,8,412.2,S11,East,2025-01-07 10:59:00
T9300,P6,Product F,Cat2,2,395.55,S2,North,2025-01-07 11:00:00
T9301,P97,Product J,Cat1,9,169.97,S14,North,2025-01-07 11:01:00
T9302,P44,Product H,Cat2,9,283.97,S7,West,2025-01-07 11:02:00
T9303,P30,Product R,Cat4,9,105.16,S9,South,2025-01-07 11:03:00
T9304,P75,Product C,Cat5,9,474.86,S9,South,2025-01-07 11:04:00
T9305,P71,Product I,Cat1,8,356.74,S14,East,2025-01-07 11:05:00
T9306,P67,Product Q,Cat2,7,435.47,S17,North,2025-01-07 11:06:00
T9307,P9,Product L,Cat3,8,221.87,S7,North,2025-01-07 11:07:00
T9308,P62,Product N,Cat4,5,229.73,S14,West,2025-01-07 11:08:00
T9309,P80,Product G,Cat1,1,460.15,S9,West,2025-01-07 11:09:00
T9310,P96,Product B,Cat1,1,182.76,S6,West,2025-01-07 11:10:00
T9311,P83,Product G,Cat5,7,33.95,S13,North,2025-01-07 11:11:00
T9312,P44,Product Q,Cat5,6,245.19,S17,West,2025-01-07 11:12:00
T9313,P31,Product N,Cat2,4,315.4,S19,East,2025-01-07 11:13:00
T9314,P4,Product N,Cat4,8,224.24,S12,West,2025-01-07 11:14:00
T9315,P4,Product H,Cat2,5,153.26,S11,North,2025-01-07 11:15:00
T9316,P12,Product A,Cat2,6,363.65,S7,South,2025-01-07 11:16:00
T9317,P73,Product K,Cat4,9,274.38,S19,North,2025-01-07 11:17:00
T9318,P48,Product T,Cat1,9,407.24,S13,North,2025-01-07 11:18:00
T9319,P82,Product I,Cat2,8,260.31,S4,West,2025-01-07 11:19:00
T9320,P51,Product F,Cat2,8,211.42,S10,South,2025-01-07 11:20:00
T9321,P4,Product C,Cat1,3,36.64,S4,South,2025-01-07 11:21:00
T9322,P86,Product B,Cat4,10,464.42,S3,East,2025-01-07 11:22:00
T9323,P44,Product J,Cat5,2,126.15,S12,West,2025-01-07 11:23:00
T9324,P83,Product K,Cat2,10,55.42,S10,South,2025-01-07 11:24:00
T9325,P8,Product C,Cat1,2,152.01,S1,South,2025-01-07 11:25:00
T9326,P4,Product K,Cat5,1,381.14,S14,North,2025-01-07 11:26:00
T9327,P93,Product T,Cat3,6,49.83,S7,South,2025-01-07 11:27:00
T9328,P37,Product I,Cat3,6,287.49,S9,South,2025-01-07 11:28:00
T9329,P33,Product N,Cat4,10,479.14,S7,North,2025-01-07 11:29:00
T9330,P22,Product G,Cat1,7,136.03,S1,West,2025-01-07 11:30:00
T9331,P96,Product G,Cat4,2,479.94,S5,North,2025-01-07 11:31:00
T9332,P76,Product G,Cat3,8,145.69,S19,East,2025-01-07 11:32:00
T9333,P76,Product L,Cat5,9,384.59,S5,South,2025-01-07 11:33:00
T9334,P79,Product T,Cat1,7,139.09,S1,North,2025-01-07 11:34:00
T9335,P91,Product A,Cat4,7,299.37,S2,West,2025-01-07 11:35:00
T9336,P96,Product A,Cat5,8,249.44,S5,East,2025-01-07 11:36:00
T9337,P60,Product A,Cat5,3,297.78,S7,West,2025-01-07 11:37:00
T9338,P35,Product T,Cat1,10,498.82,S5,South,2025-01-07 11:38:00
T9339,P91,Product N,Cat5,6,445.49,S1,North,2025-01-07 11:39:00
T9340,P45,Product B,Cat2,10,109.64,S5,East,2025-01-07 11:40:00
T9341,P38,Product D,Cat4,9,192.56,S17,East,2025-01-07 11:41:00
T9342,P63,Product I,Cat3,9,126.88,S20,South,2025-01-07 11:42:00
T9343,P32,Product T,Cat3,9,70.79,S20,West,2025-01-07 11:43:00
T9344,P47,Product B,Cat1,3,216.77,S19,East,2025-01-07 11:44:00
T9345,P29,Product H,Cat5,9,290.08,S5,North,2025-01-07 11:45:00
T9346,P38,Product H,Cat1,10,388.11,S2,South,2025-01-07 11:46:00
T9347,P50,Product G,Cat5,5,483.61,S12,West,2025-01-07 11:47:00
T9348,P61,Product L,Cat3,3,350.76,S13,West,2025-01-07 11:48:00
T9349,P49,Product E,Cat1,5,169.13,S7,North,2025-01-07 11:49:00
T9350,P81,Product G,Cat3,2,389.06,S20,North,2025-01-07 11:50:00
T9351,P62,Product T,Cat5,2,405.48,S16,East,2025-01-07 11:51:00
T9352,P68,Product B,Cat1,4,87.63,S9,East,2025-01-07 11:52:00
T9353,P98,Product T,Cat3,5,27.81,S7,South,2025-01-07 11:53:00
T9354,P89,Product C,Cat3,7,499.08,S3,West,2025-01-07 11:54:00
T9355,P49,Product I,Cat1,1,232.29,S16,East,2025-01-07 11:55:00
T9356,P29,Product G,Cat3,6,361.5,S4,North,2025-01-07 11:56:00
T9357,P73,Product C,Cat4,2,218.82,S5,North,2025-01-07 11:57:00
T9358,P35,Product J,Cat4,10,326.42,S7,East,2025-01-07 11:58:00
T9359,P38,Product B,Cat4,6,359.61,S3,South,2025-01-07 11:59:00
T9360,P70,Product G,Cat3,9,245.6,S15,South,2025-01-07 12:00:00
T9361,P33,Product L,Cat4,9,39.55,S5,West,2025-01-07 12:01:00
T9362,P71,Product O,Cat2,8,74.71,S7,North,2025-01-07 12:02:00
T9363,P100,Product O,Cat5,5,412.35,S12,West,2025-01-07 12:03:00
T9364,P82,Product F,Cat4,5,139.98,S3,North,2025-01-07 12:04:00
T9365,P91,Product C,Cat1,8,94.03,S10,North,2025-01-07 12:05:00
T9366,P92,Product E,Cat2,1,489.77,S3,West,2025-01-07 12:06:00
T9367,P66,Product T,Cat5,2,116.68,S9,East,2025-01-07 12:07:00
T9368,P2,Product E,Cat2,6,483.56,S15,North,2025-01-07 12:08:00
T9369,P12,Product P,Cat1,7,160.04,S12,East,2025-01-07 12:09:00
T9370,P59,Product P,Cat4,6,395.19,S18,East,2025-01-07 12:10:00
T9371,P44,Product T,Cat3,5,496.63,S1,East,2025-01-07 12:11:00
T9372,P49,Product J,Cat4,5,115.0,S10,South,2025-01-07 12:12:00
T9373,P39,Product D,Cat2,7,167.45,S13,West,2025-01-07 12:13:00
T9374,P36,Product A,Cat2,8,174.74,S1,South,2025-01-07 12:14:00
T9375,P41,Product C,Cat1,9,219.04,S10,East,2025-01-07 12:15:00
T9376,P32,Product D,Cat2,10,335.46,S3,South,2025-01-07 12:16:00
T9377,P100,Product R,Cat3,1,54.25,S20,East,2025-01-07 12:17:00
T9378,P30,Product L,Cat3,2,160.56,S15,East,2025-01-07 12:18:00
T9379,P63,Product H,Cat3,8,274.33,S2,North,2025-01-07 12:19:00
T9380,P86,Product A,Cat1,6,75.57,S13,North,2025-01-07 12:20:00
T9381,P76,Product H,Cat5,9,42.17,S5,East,2025-01-07 12:21:00
T9382,P55,Product A,Cat3,1,21.41,S20,East,2025-01-07 12:22:00
T9383,P92,Product J,Cat2,5,198.82,S14,North,2025-01-07 12:23:00
T9384,P42,Product P,Cat3,8,253.97,S15,South,2025-01-07 12:24:00
T9385,P7,Product P,Cat4,4,208.92,S20,South,2025-01-07 12:25:00
T9386,P12,Product G,Cat3,2,348.47,S3,West,2025-01-07 12:26:00
T9387,P48,Product C,Cat2,10,224.29,S5,North,2025-01-07 12:27:00
T9388,P93,Product N,Cat4,8,406.97,S3,East,2025-01-07 12:28:00
T9389,P91,Product O,Cat2,2,172.23,S2,South,2025-01-07 12:29:00
T9390,P15,Product L,Cat2,9,31.86,S8,South,2025-01-07 12:30:00
T9391,P94,Product A,Cat3,1,438.39,S9,East,2025-01-07 12:31:00
T9392,P45,Product I,Cat5,7,22.03,S11,North,2025-01-07 12:32:00
T9393,P31,Product L,Cat4,8,284.16,S1,North,2025-01-07 12:33:00
T9394,P37,Product R,Cat5,1,474.93,S8,West,2025-01-07 12:34:00
T9395,P75,Product J,Cat3,7,446.19,S18,West,2025-01-07 12:35:00
T9396,P90,Product A,Cat1,3,243.76,S12,East,2025-01-07 12:36:00
T9397,P74,Product H,Cat1,10,103.49,S6,West,2025-01-07 12:37:00
T9398,P6,Product H,Cat1,5,440.62,S12,East,2025-01-07 12:38:00
T9399,P1,Product D,Cat3,7,222.09,S18,North,2025-01-07 12:39:00
T9400,P88,Product D,Cat4,6,75.52,S10,North,2025-01-07 12:40:00
T9401,P1,Product T,Cat1,1,444.84,S9,North,2025-01-07 12:41:00
T9402,P20,Product D,Cat4,10,31.03,S9,East,2025-01-07 12:42:00
T9403,P16,Product K,Cat4,6,457.55,S17,North,2025-01-07 12:43:00
T9404,P54,Product A,Cat1,2,11.78,S4,West,2025-01-07 12:44:00
T9405,P81,Product E,Cat3,2,230.97,S9,West,2025-01-07 12:45:00
T9406,P21,Product A,Cat4,7,319.47,S12,North,2025-01-07 12:46:00
T9407,P51,Product R,Cat3,5,313.38,S17,North,2025-01-07 12:47:00
T9408,P14,Product M,Cat1,5,59.04,S1,West,2025-01-07 12:48:00
T9409,P49,Product O,Cat3,2,256.76,S9,South,2025-01-07 12:49:00
T9410,P62,Product Q,Cat1,2,67.7,S16,West,2025-01-07 12:50:00
T9411,P27,Product D,Cat1,10,267.88,S16,North,2025-01-07 12:51:00
T9412,P70,Product J,Cat3,7,231.46,S15,East,2025-01-07 12:52:00
T9413,P99,Product B,Cat1,7,376.34,S1,North,2025-01-07 12:53:00
T9414,P57,Product K,Cat4,7,206.04,S14,South,2025-01-07 12:54:00
T9415,P30,Product A,Cat3,4,300.05,S14,South,2025-01-07 12:55:00
T9416,P89,Product M,Cat3,8,144.88,S9,North,2025-01-07 12:56:00
T9417,P23,Product G,Cat4,8,41.1,S9,East,2025-01-07 12:57:00
T9418,P91,Product O,Cat3,1,32.07,S1,West,2025-01-07 12:58:00
T9419,P50,Product N,Cat2,5,126.25,S1,East,2025-01-07 12:59:00
T9420,P9,Product P,Cat3,2,182.78,S6,East,2025-01-07 13:00:00
T9421,P63,Product P,Cat3,5,38.69,S14,North,2025-01-07 13:01:00
T9422,P8,Product A,Cat2,10,248.19,S9,South,2025-01-07 13:02:00
T9423,P70,Product I,Cat2,1,404.65,S13,South,2025-01-07 13:03:00
T9424,P93,Product F,Cat3,5,437.04,S4,West,2025-01-07 13:04:00
T9425,P5,Product M,Cat4,2,162.45,S17,South,2025-01-07 13:05:00
T9426,P4,Product T,Cat4,4,341.97,S1,West,2025-01-07 13:06:00
T9427,P84,Product O,Cat3,5,200.15,S7,East,2025-01-07 13:07:00
T9428,P37,Product K,Cat5,4,268.74,S5,North,2025-01-07 13:08:00
T9429,P50,Product D,Cat3,5,128.12,S19,East,2025-01-07 13:09:00
T9430,P97,Product E,Cat5,3,44.17,S12,North,2025-01-07 13:10:00
T9431,P99,Product G,Cat1,6,361.38,S3,East,2025-01-07 13:11:00
T9432,P20,Product K,Cat3,5,17.63,S8,West,2025-01-07 13:12:00
T9433,P97,Product M,Cat5,10,319.97,S18,West,2025-01-07 13:13:00
T9434,P22,Product K,Cat5,7,331.88,S19,North,2025-01-07 13:14:00
T9435,P60,Product D,Cat2,5,46.31,S7,South,2025-01-07 13:15:00
T9436,P4,Product O,Cat4,8,417.21,S13,East,2025-01-07 13:16:00
T9437,P6,Product B,Cat3,1,162.99,S18,South,2025-01-07 13:17:00
T9438,P85,Product R,Cat3,9,143.97,S15,West,2025-01-07 13:18:00
T9439,P35,Product E,Cat3,7,237.38,S20,West,2025-01-07 13:19:00
T9440,P21,Product F,Cat2,1,242.64,S1,East,2025-01-07 13:20:00
T9441,P3,Product I,Cat5,9,388.93,S10,East,2025-01-07 13:21:00
T9442,P81,Product B,Cat4,7,153.48,S1,West,2025-01-07 13:22:00
T9443,P32,Product F,Cat4,8,115.86,S8,East,2025-01-07 13:23:00
T9444,P8,Product B,Cat4,10,300.88,S3,North,2025-01-07 13:24:00
T9445,P69,Product C,Cat5,4,348.94,S9,North,2025-01-07 13:25:00
T9446,P18,Product M,Cat1,6,405.17,S13,South,2025-01-07 13:26:00
T9447,P92,Product H,Cat1,8,389.89,S1,North,2025-01-07 13:27:00
T9448,P96,Product O,Cat4,2,46.21,S9,West,2025-01-07 13:28:00
T9449,P37,Product A,Cat3,5,385.36,S10,West,2025-01-07 13:29:00
T9450,P56,Product P,Cat5,4,211.45,S16,East,2025-01-07 13:30:00
T9451,P5,Product O,Cat4,1,12.41,S11,North,2025-01-07 13:31:00
T9452,P74,Product A,Cat5,7,379.72,S19,West,2025-01-07 13:32:00
T9453,P11,Product E,Cat3,9,71.0,S17,North,2025-01-07 13:33:00
T9454,P64,Product M,Cat4,1,432.48,S13,South,2025-01-07 13:34:00
T9455,P36,Product J,Cat4,1,395.28,S12,North,2025-01-07 13:35:00
T9456,P22,Product H,Cat5,2,11.52,S14,South,2025-01-07 13:36:00
T9457,P49,Product A,Cat2,2,328.38,S13,North,2025-01-07 13:37:00
T9458,P36,Product F,Cat2,5,129.22,S1,East,2025-01-07 13:38:00
T9459,P16,Product T,Cat5,2,274.91,S8,North,2025-01-07 13:39:00
